0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225
7.063288	8.024921	10.901572	8.505391	11.438022	8.379497	6.647275	9.9209	10.156595	7.740452	9.610508	10.397058	8.410268	9.954648	10.716133	8.44153	11.839901	8.376126	7.385974	8.556613	7.358995	8.582987	11.086579	9.071171	8.418337	7.53096	9.312385	8.408735	7.643838	8.790188	10.184418	6.759365	7.41623	9.263786	7.543765	8.790911	8.092225	10.06645	9.175509	8.822939	8.407333	8.045797	8.861645	6.852607	7.057768	7.870143	7.31669	7.669576	7.492219	7.379623	6.359795	9.117301	7.623524	8.482304	9.201635	10.308064	8.128544	8.755946	6.013599	7.395117	6.857365	8.581427	8.105366	5.612389	10.175483	5.88667	6.852484	8.749964	10.931165	7.727086	10.616553	7.291186	9.926495	9.703502	8.113737	7.393385	6.647949	7.685173	7.834409	7.101808	6.426596	11.677779	11.947061	6.649877	8.560849	9.472913	9.490343	8.29955	7.568797	7.282108	8.975866	7.185519	7.99608	7.070601	8.054533	7.325671	6.564931	6.925383	9.269644	7.514914	7.944302	6.552623	9.856001	8.699079	9.301156	10.468587	9.228748	9.077055	8.757501	8.609976	8.009777	7.079411	7.004546	6.722323	8.026282	9.631279	9.024719	12.177165	13.170872	9.768128	7.122808	7.863272	8.180795	7.711498	7.075764	7.269579	7.783831	7.315687	9.247792	6.165694	9.439715	9.350269	7.486261	6.173695	7.406315	10.989021	10.059484	9.801691	8.507197	6.862934	7.781908	6.872787	10.516253	7.300223	7.138086	6.849617	10.410292	10.181154	6.482502	7.557159	8.091816	10.507861	8.345049	8.642553	10.12375	8.559435	8.966283	8.704257	10.919788	7.350493	7.840617	6.708826	7.346141	7.396077	6.922104	7.587191	6.822929	8.087751	6.48283	7.946115	7.39727	6.77885	6.432072	10.158533	6.380175	7.805591	7.557846	6.827045	7.588839	7.081147	7.290133	7.700262	10.742784	8.323882	6.945769	8.938981	7.729558	7.60653	7.677416	6.502269	7.008874	9.706097	7.129997	7.32622	6.931082	8.872558	6.765919	8.473303	6.890825	5.606053	7.545383	10.79195	7.426711	6.824076	6.552547	8.067279	8.584876	6.401511	8.991461	6.973467	8.375763	6.657438	7.826015	6.75182	7.715188	6.142394	5.707583	7.463919	6.543608	6.823973	6.081785	6.09292	6.542967	7.338601	7.130862	7.174565
6.187874	8.581474	8.136653	8.927052	9.271022	7.354614	8.294137	10.670653	9.841531	10.881464	10.167123	9.945791	8.586851	10.276679	11.134328	9.399359	12.758296	8.006598	8.009873	8.536131	8.849575	9.443984	10.996055	6.987818	6.579948	8.896396	9.540745	7.95783	7.79852	8.770391	10.149086	6.79728	7.579074	8.961272	7.706532	9.198177	8.736515	6.338063	8.943644	8.989013	9.72229	8.745818	10.041956	7.041827	7.484506	8.394575	7.529281	8.644553	8.902612	8.435166	7.353705	9.594097	6.430343	9.00504	7.922909	9.960341	8.87152	9.415829	6.299312	8.874271	8.022816	9.233853	8.936423	7.256377	12.108306	6.36785	6.804271	8.724108	9.175791	6.346052	9.920387	8.188166	7.786743	9.870908	7.923516	7.74497	7.53449	8.505176	8.570675	6.75411	7.200761	10.766036	9.692733	7.301608	8.101207	7.279312	7.790575	6.825902	7.646499	8.332344	9.137168	8.006799	6.688973	6.36956	7.611768	6.594925	6.09419	7.227548	7.446159	7.839186	9.143617	7.636208	10.72369	9.511424	8.67721	12.052597	9.391384	7.930443	8.931562	9.033948	8.451992	4.925707	5.207231	7.842439	7.033352	9.930808	9.176793	12.148117	12.127249	8.662719	8.857699	8.989961	6.74259	8.780161	8.627259	7.637721	6.668179	7.990901	11.014986	6.210945	8.71222	9.85466	8.330335	6.68789	7.968724	11.445521	10.016993	9.716464	7.809178	7.320776	7.530779	8.056867	11.228332	5.899134	6.750085	6.389203	10.401608	10.100978	9.435106	7.154824	6.945582	10.369837	6.991994	9.767943	6.806128	8.409411	9.840802	8.533238	10.726644	7.253058	8.197112	7.279483	8.079499	7.879147	7.849472	8.503541	8.01783	9.664473	6.413144	6.121302	8.219863	7.480967	6.993198	10.286321	6.540936	8.170291	9.030526	6.304463	8.807664	7.356262	8.288011	8.384482	8.238475	8.429865	8.014863	8.76787	7.286878	8.477912	8.262338	7.037118	7.746098	8.543897	7.668422	8.294706	8.343373	8.920643	7.537518	9.327103	8.82112	7.120592	7.538896	9.280683	8.20607	6.412697	6.970214	7.446936	8.035199	7.769644	9.29125	6.647171	8.150605	6.97791	7.453083	6.848201	9.86761	7.064806	4.373828	7.323007	7.003599	6.438814	5.575457	6.065267	6.255673	8.158729	7.209903	6.583927
6.634598	9.456737	9.022004	6.932652	9.274557	7.755169	6.27033	10.389264	10.045991	10.056913	9.179658	10.054887	7.245571	10.026399	10.802884	8.678586	12.48493	8.207906	7.698316	8.558862	8.507021	8.931215	11.035017	8.723578	8.06147	7.16513	9.065905	7.383336	7.824234	8.827465	9.201818	7.331963	7.38721	9.511855	8.150483	8.70845	7.892485	8.269331	9.091626	9.075701	8.903515	7.292613	8.77724	7.89441	7.964652	7.668911	6.834525	7.932861	8.076302	7.796849	6.384589	9.283012	7.258979	8.206168	6.286861	9.202943	8.341607	9.444627	6.954497	7.823525	6.785021	8.830277	7.430032	6.066551	11.053064	6.701007	6.914393	7.816074	8.47169	6.232904	10.081563	7.935532	8.232747	9.862358	8.017864	7.466155	8.286327	7.767708	8.170597	6.32824	6.139054	7.72227	9.605334	6.687492	7.925865	7.441834	8.539408	7.366291	7.082318	7.22832	8.293858	6.677428	6.790092	6.22956	7.435556	6.612669	6.986977	7.626481	8.780215	7.237158	8.678481	6.862375	9.861381	9.19985	8.911533	11.504357	9.255087	9.861993	9.84057	7.538631	8.4665	7.983608	7.562924	6.684515	8.296858	9.735029	9.333429	12.168268	11.494662	9.572125	7.102448	8.259647	7.506055	7.946637	7.638802	8.036951	7.307851	7.27706	10.327152	6.158602	8.330603	9.939617	7.73912	6.331134	7.532267	10.274769	10.325476	9.977678	7.262619	6.961439	7.903772	7.74398	10.816376	6.399304	6.804111	6.011666	9.82873	10.12969	7.723157	7.808411	7.750939	9.90631	7.770833	8.835017	9.509947	7.696564	8.814199	8.362187	11.693557	6.286091	8.437681	7.157037	7.102163	7.579266	7.073283	8.029568	8.335257	8.362292	6.50045	6.637601	7.635941	7.238037	6.305463	9.970163	6.128026	7.712164	7.75762	6.398313	7.912607	7.351805	7.573931	7.766685	10.143357	8.921054	7.365481	8.031422	8.094592	6.613957	7.711779	6.948772	7.228275	9.545024	7.399351	7.500936	7.815299	9.40939	6.929677	8.22632	7.323419	6.385774	6.985021	9.512828	7.043514	6.899531	6.16279	5.953464	7.860943	6.144054	8.401626	6.503266	8.005753	6.895203	8.355664	7.050291	6.747098	6.163695	7.171107	7.690729	6.713912	7.190972	5.741888	5.831823	6.253516	7.615741	6.296419	6.837855
5.360027	9.231499	7.909151	7.165915	10.509598	8.809665	5.887873	10.272956	9.651266	8.595057	9.243393	9.832459	6.593071	9.43957	11.954126	8.379582	12.282279	8.904071	6.895962	8.222165	8.56917	8.540019	10.537286	9.248126	8.332993	7.586656	8.671574	7.759723	8.017725	8.956855	9.83272	7.244212	6.889613	10.510088	9.475095	9.116804	7.867019	7.698984	9.100586	8.837309	8.386764	7.488998	8.708584	7.338236	7.909654	7.485187	6.92796	7.445345	7.563937	7.025807	5.83497	8.490841	7.337957	8.03202	6.914033	9.934442	8.019931	8.329069	6.762266	7.630793	6.775949	7.810639	7.873814	5.859915	11.019055	6.15218	6.726441	8.878484	9.749029	6.199598	12.08273	6.802543	8.924032	9.187748	7.689734	7.252826	7.40915	7.39933	8.170726	6.762854	6.395558	10.389926	7.727894	6.48328	7.845324	8.359717	8.036709	7.616003	7.596757	7.287016	8.604296	6.69277	7.323148	6.120791	8.103386	6.880077	6.203074	6.950209	8.425812	7.592931	8.109041	6.186367	10.217627	8.898023	9.197358	11.213801	9.451792	8.621764	10.061588	7.435884	7.918973	5.120783	5.451046	6.903364	7.485173	7.594494	7.506684	10.839909	12.683966	10.939539	7.075048	8.695686	8.065791	7.320213	7.07206	8.059102	7.795937	7.640128	10.03803	6.067697	8.691291	9.430778	7.061158	6.366472	6.97341	12.06264	10.818628	9.486231	7.080732	6.800732	7.641459	8.003941	10.877877	6.476062	6.75629	6.545373	10.25875	10.067354	7.11264	7.689461	8.043302	10.313958	8.497352	9.766023	10.08528	7.141835	8.47241	8.467856	10.89024	6.434174	8.566735	6.988389	6.60302	7.134361	6.877053	7.203324	7.837265	7.380216	6.071864	7.742831	7.275065	6.273524	6.408848	10.112758	6.081398	7.487873	7.748462	6.502846	8.533489	6.946274	6.964061	7.373391	10.940823	8.196069	6.685011	9.049822	7.852071	7.561307	7.285147	6.116529	7.844952	9.378739	7.24851	7.808152	7.093556	10.040131	7.329032	8.354058	7.190436	5.851027	7.471787	10.846136	7.418217	7.202515	5.994352	8.306608	8.089487	6.662806	8.786238	6.519198	8.968091	6.903599	6.875215	7.176755	6.297344	6.502945	5.035926	7.401217	6.238069	7.093191	5.902303	6.073014	6.318212	7.622124	6.763476	6.721702
5.523904	6.361256	11.258781	9.214126	11.831591	7.893503	9.946105	9.429262	9.840865	8.571219	9.422344	9.581371	8.757379	10.678402	10.668112	9.082932	12.741851	8.432702	6.999268	8.798204	7.421068	8.491098	10.351155	6.70188	6.122286	8.443206	8.852483	7.763286	8.298425	8.893448	9.64421	7.467539	7.910034	9.128229	6.976365	8.751378	7.595583	11.087453	9.858726	9.001412	9.044878	8.341352	9.565394	6.012563	6.868636	7.719719	6.966012	8.572289	7.923192	8.459181	6.125813	9.686619	10.158816	9.049142	10.886895	11.719292	7.858888	9.27446	6.359497	7.714859	7.349288	9.374432	8.438086	5.779283	12.127185	7.046861	7.804181	10.128219	10.946284	7.77604	10.2096	7.496714	9.010464	9.634973	8.215581	7.258426	5.31472	8.066609	8.120355	7.188028	6.40122	11.389751	12.225648	6.994444	7.810982	8.644912	9.648065	7.53405	7.458226	7.320046	8.45493	7.388917	7.303738	6.733964	7.282736	6.93911	6.596346	8.148016	8.258432	7.607519	8.729903	7.435764	9.329036	9.565156	9.061198	11.88912	7.821938	9.821337	9.538905	8.127438	8.411852	8.11238	7.787928	6.944134	8.070518	9.939615	10.155711	12.747949	13.760995	8.143749	7.34879	7.671272	6.747054	8.0335	7.716827	8.30222	6.838376	7.725899	8.841616	6.181497	9.695274	9.243048	7.662986	7.412311	7.719358	11.171359	10.349205	11.707301	7.89656	7.24305	7.572078	7.708222	10.137251	6.533097	7.326041	7.003712	11.605077	10.190401	7.61012	8.845039	7.097045	11.872094	7.090908	9.114253	7.865139	8.268449	9.793608	8.788923	12.062637	7.342926	8.045687	7.489417	8.181088	7.260481	7.333904	7.925597	7.883384	9.459124	7.013305	8.284784	7.801678	6.829169	6.255641	10.265692	6.314767	7.904299	7.833227	7.352552	7.509019	7.957809	7.528702	8.085118	8.470292	8.686175	7.047886	11.336579	7.867269	7.076892	8.214268	6.46449	5.749983	10.736834	7.248438	8.297645	6.543259	10.637528	6.694733	8.54736	6.783111	7.692231	7.536489	11.154362	7.227408	6.941798	7.383952	9.564573	10.729482	6.292421	9.939689	7.462046	9.856212	6.600158	7.502562	7.813354	11.832167	6.280618	7.250876	7.292452	6.646875	9.132943	6.820334	5.947577	7.09501	7.670687	7.16425	7.686065
5.290429	10.029764	10.805959	7.589569	12.071296	6.911016	6.715229	10.323584	10.237471	8.057022	10.151706	10.084608	7.57487	11.471359	10.047276	8.917396	12.391666	8.302735	8.263185	9.178705	8.373594	8.970266	10.6936	6.775981	6.043441	8.541537	9.462984	8.068934	7.894622	8.758351	9.654413	7.271842	7.690709	9.434731	8.22433	8.900223	8.627587	9.293078	8.666691	8.527363	8.382729	8.111697	9.045568	7.10811	7.542952	7.831998	6.998961	8.484343	8.295998	7.673579	6.305751	9.604389	7.252048	8.670453	7.284495	9.708129	8.301577	9.263165	6.156399	7.614473	6.775368	9.870077	8.838208	6.356122	11.987059	7.324583	7.610418	8.188783	11.277317	6.330443	8.650861	6.96945	9.491072	9.703167	7.974954	7.666561	7.297461	8.066872	7.672333	7.238508	6.494319	8.390347	10.6587	6.850993	7.640652	9.262378	9.64798	7.772984	7.401533	6.723287	8.984874	6.695255	7.509472	6.878004	8.298437	6.829588	6.296436	7.735167	8.340529	7.733373	7.87993	8.677034	10.184656	8.294964	9.4103	11.15677	8.745272	9.466177	9.654324	8.025935	8.253132	6.888	6.876131	6.825211	7.920192	8.845624	8.556809	11.455753	13.411176	10.013982	7.830802	8.957407	7.468838	8.244669	8.189695	8.272091	7.101637	7.302245	10.162117	5.993872	9.103941	10.365052	7.826364	7.170065	7.280204	11.003244	9.996718	11.235893	7.425728	6.942553	7.56455	8.034286	10.772975	7.020185	7.201658	6.883793	10.037398	10.658086	8.162431	7.504168	7.272968	9.989062	7.63146	9.543635	7.722121	8.136489	9.36803	8.638363	11.889309	7.112445	7.646117	7.304587	6.894069	6.670918	6.964798	7.780717	7.278839	8.861229	7.068359	6.832914	7.31609	7.982798	6.036961	10.667045	6.095604	7.748383	8.050894	6.431172	7.662911	7.380068	7.834667	7.744405	8.917994	7.807737	6.870254	9.346064	7.267203	7.271532	7.81019	6.398643	6.643104	10.075618	7.544186	7.749103	6.620105	9.005138	7.336524	8.956931	6.949701	7.980473	8.044792	10.86952	7.647875	7.004619	6.263586	8.877161	8.712178	6.125688	10.780474	6.576213	8.367926	7.126949	8.701665	6.937154	5.90046	6.77459	7.365564	6.674273	6.983416	7.662586	5.685782	6.043439	6.532942	6.907492	7.549883	6.975709
5.984505	8.099037	10.185467	7.020323	8.264762	7.873557	7.028075	9.680743	9.252024	8.883668	8.934309	9.507685	6.806695	10.117355	10.441817	8.558973	12.267109	8.606603	6.710983	8.343154	8.1348	8.735125	10.497486	7.027398	6.538323	7.553761	8.592143	7.575419	7.91007	8.00376	9.407118	6.882313	6.740643	9.441776	7.151058	7.633711	7.860223	10.337519	9.113681	7.493915	8.546893	7.006589	8.873997	6.899735	7.340233	7.457782	7.110621	8.034406	7.710896	7.201415	6.154949	8.77872	7.339132	8.234871	8.443963	8.341082	8.16592	9.384184	6.535212	7.517628	6.773971	8.605699	7.487215	5.82881	12.707428	6.113539	7.019142	6.844489	8.727274	6.066136	11.294875	6.919869	7.826745	9.030895	7.201486	6.957753	6.959103	7.674757	7.315854	6.296985	6.390045	9.859454	9.513348	6.89949	7.676045	7.127345	6.07742	6.538293	7.016088	6.872852	7.86093	6.489676	6.617336	6.267038	7.678831	6.592189	6.938888	6.784195	7.288843	7.766074	8.064212	6.058697	9.580537	8.557877	9.22938	11.147496	7.954078	9.132415	9.961581	6.749309	7.554709	5.233401	5.665202	6.62368	7.363786	8.29497	8.050421	11.234016	12.239673	10.294231	6.791157	7.943054	6.771256	7.56314	7.273381	8.81638	6.737669	6.449324	9.055449	6.254008	8.223657	8.123078	7.189405	6.272132	7.190934	11.614763	9.52911	10.903787	7.587289	6.887222	7.869976	7.380499	10.304499	5.934691	6.419853	6.306526	9.118285	10.644305	6.537719	8.60593	6.87383	9.176715	7.261728	8.806239	8.976909	7.517164	9.102223	8.034253	12.346789	6.485824	7.428653	6.869724	6.2393	7.076515	6.857319	7.495218	8.412709	8.306642	6.571914	7.12744	7.340531	5.941597	5.883826	10.591331	5.932545	7.116691	8.320413	6.718558	7.526369	7.048618	7.243951	7.55504	9.319661	8.545814	6.598292	9.371495	6.726491	6.879579	7.237177	5.99673	6.202002	9.161358	6.703807	7.178837	7.194505	9.229298	6.867579	7.410565	6.206753	6.050051	7.682202	9.643177	6.557609	7.148421	6.290002	5.728495	8.894819	5.548945	9.240164	6.144883	9.245334	6.99218	6.590522	7.416909	7.182389	6.775312	6.085556	7.606801	6.392903	7.106545	6.492456	6.291202	6.778043	7.831256	7.500339	7.368351
5.88468	6.601736	10.056538	8.555804	6.896573	8.682593	8.495256	10.133504	9.307401	7.406413	8.879849	12.146946	7.852319	10.825111	11.106469	8.99003	12.757469	10.309407	7.151573	8.790128	7.916732	8.838229	10.604321	7.193796	6.54474	7.47448	9.028057	7.682896	8.026947	8.702197	9.529555	8.30636	8.248008	10.450306	8.212936	9.015061	7.814633	11.039505	10.417437	9.50837	8.639318	7.578292	9.104639	6.871192	7.256202	8.412278	7.016807	8.475277	7.78008	8.597741	6.297064	9.368644	8.996425	8.482752	10.557804	11.275703	8.72749	9.716015	5.651281	7.831747	7.402567	6.781165	5.091428	5.492651	11.097434	6.121431	6.972385	10.096969	7.300324	7.835444	8.951589	8.207558	6.101993	10.1525	8.564486	7.321491	7.424964	7.924869	7.715611	5.857245	6.046883	8.314615	12.805342	6.506055	7.486016	5.831719	5.261629	6.166202	7.089508	7.437429	8.442907	7.787162	6.32232	5.881849	5.794361	6.068688	6.028512	7.525638	6.932352	6.560227	8.844288	7.193894	9.853902	9.492944	8.974359	11.380518	9.565751	9.541891	9.074643	11.197806	8.174177	7.768619	7.467412	6.754546	7.982502	10.378624	10.182696	12.791686	10.296507	6.564897	6.631577	7.578284	6.366206	7.957736	7.439356	7.361994	6.538417	7.866347	8.68957	6.076009	9.469043	8.643463	7.625977	6.901164	7.397809	12.50964	9.783543	10.859468	7.592578	6.677578	7.591181	7.512536	10.68634	5.912123	6.653405	5.709737	11.632877	10.435039	7.61225	9.980238	6.433875	11.769021	6.521567	11.041775	9.980233	7.734323	8.983149	8.590087	11.201614	7.088058	8.04962	7.187705	6.864172	8.715995	6.922012	7.69077	7.963287	10.068946	6.240028	7.986838	7.500406	6.792119	6.844124	10.31748	7.301739	7.772207	7.763889	6.399118	7.787099	7.359154	6.972891	7.968082	10.806497	9.277442	7.328734	11.761127	8.163476	7.52146	8.894585	6.323126	6.070533	10.639411	7.400803	7.626406	7.193421	9.965344	6.128135	7.895599	6.676348	5.990225	5.993156	11.553493	8.26164	7.194747	7.509431	9.367511	9.388964	6.707025	10.345263	9.061625	10.087683	7.406762	6.693091	8.420742	6.612199	6.540282	6.740484	7.69486	6.432125	9.197811	8.194832	5.903669	7.718946	7.449295	9.548568	7.795053
10.232137	8.106448	5.186816	9.256562	6.712124	9.366671	6.808223	10.798357	9.319539	11.228734	10.572861	8.695733	8.20561	8.88853	12.098439	9.386356	10.653456	8.411021	7.231687	8.340468	8.651657	9.716205	10.466899	10.856872	9.967469	9.179729	9.663055	8.297003	9.227275	9.829244	10.471412	7.87985	10.457123	9.668977	8.270112	10.201926	9.277379	5.794362	9.590707	9.183623	9.154959	8.603425	10.16095	6.667855	6.611122	7.616252	6.881475	9.012293	8.546655	8.250778	7.197425	9.388828	9.541325	9.575221	7.313599	6.933116	8.920442	8.979407	7.525338	8.678695	8.454315	9.262775	5.102235	6.369546	8.976651	7.1226	7.253461	6.282667	6.977431	5.933947	6.87367	9.046149	6.046836	7.224753	8.948512	8.295103	7.197973	7.766463	8.545653	5.945658	7.248196	6.331597	7.05233	7.148048	7.836625	5.509655	5.528182	6.326838	7.273904	8.02024	8.935139	8.450307	6.468151	5.918822	5.449425	6.284679	6.194679	7.336837	7.1607	6.303877	10.223713	7.38409	10.291854	10.89225	8.200276	10.586323	8.96933	7.58408	7.828959	8.913288	8.742628	5.487665	6.033679	8.452859	8.168309	6.923927	7.269684	10.054089	10.312651	6.587511	7.299992	8.189056	6.244405	8.609355	8.122567	8.043147	6.336008	7.754446	9.703622	6.005557	8.401032	8.864641	8.242089	7.671824	7.577538	10.616049	10.268977	7.018592	8.205237	8.307949	9.989405	7.707597	11.323536	5.771875	6.583294	5.901064	7.344233	8.713191	8.127708	7.609192	6.558871	7.057782	6.408635	10.227264	5.898336	8.673483	10.494337	9.299862	9.187245	6.920221	9.318503	7.375615	7.887781	9.497495	7.848007	8.159535	9.609295	6.741296	7.313599	5.833852	8.500276	8.799557	8.041703	7.556526	7.802944	7.806234	9.457975	8.403809	9.580438	8.304715	7.707382	7.719957	6.917831	9.125038	8.03758	8.545043	6.49485	8.344421	9.300613	6.408242	9.323902	8.096753	7.791814	7.225912	8.884169	8.400335	10.908885	9.6083	8.079223	7.569551	6.273658	10.386265	7.770138	5.124617	5.923501	5.843012	7.966163	7.218585	6.939974	9.195412	7.153812	11.829918	8.00155	5.948188	5.843401	7.291317	4.119563	7.70215	6.919969	8.351394	5.891022	8.233901	6.307354	8.317243	4.961654	6.40138
8.131941	5.359461	10.006538	6.343068	7.682676	7.00125	6.016298	9.515053	8.829087	9.73781	9.210063	10.274248	6.290342	9.594335	9.952012	9.38938	11.859462	7.066912	6.771864	8.06066	8.332412	8.202165	10.12639	10.47891	9.471042	7.14851	8.976667	7.656748	7.493992	8.533468	8.694891	7.061472	7.146237	8.612514	6.781254	8.213605	7.611279	9.768568	8.888066	7.707432	8.278959	7.356379	8.436532	5.918981	6.332318	7.514024	6.509562	6.88988	6.873763	7.153221	6.214112	8.951071	8.011873	7.534917	9.347	10.158718	8.109962	8.199459	6.352374	7.155823	6.882895	7.962523	7.18756	5.39946	9.361056	5.766836	7.286905	8.563108	7.666666	7.295826	9.97681	7.118571	7.883412	9.491376	7.872604	7.222641	6.220497	7.618294	7.359777	6.919243	5.966352	10.535709	11.526044	6.558252	8.831089	7.45988	10.455169	7.192958	7.520925	7.623329	7.682138	7.073284	6.934787	6.34305	6.563004	6.918219	7.032691	7.171895	8.770606	7.775881	7.6382	6.404389	9.183988	9.039175	8.25287	10.575231	9.739673	9.470569	10.202638	8.375547	7.874331	7.589515	7.502251	6.938962	7.470968	8.926257	9.060894	11.720752	12.075333	8.656623	7.031964	7.888053	8.601613	7.930617	6.404353	8.31923	8.0769	6.286146	8.837385	6.555122	9.382895	7.933253	7.313386	6.282898	6.899753	11.162131	9.808966	10.250061	7.239703	6.42779	8.134549	7.251458	10.135638	6.488636	7.13133	6.80308	10.579654	10.44709	6.793148	8.873695	8.21879	10.663094	8.338595	8.381158	10.860578	7.052667	8.752029	8.72689	11.71075	6.583378	7.255305	6.961131	5.877625	7.101165	7.113232	7.105028	6.675122	8.76975	6.529031	7.709294	7.424001	5.700199	5.8971	10.675816	6.347157	7.789796	7.358408	6.172384	7.836141	7.058758	6.610534	7.516062	10.945076	8.892485	6.875229	9.380905	8.184341	6.946927	7.092705	6.159924	6.582887	10.485302	7.339044	7.714088	7.755976	9.362361	6.068534	7.761215	7.393735	5.584886	7.682485	11.005757	6.695106	7.504247	7.774741	7.206534	9.026445	6.532708	8.513564	7.532876	11.083374	7.320848	6.121776	8.602013	9.1223	6.107166	6.63375	6.697978	6.216692	8.319935	7.086645	6.366556	7.535941	8.002772	7.781494	7.435915
9.127299	8.644093	8.682039	6.234677	8.356997	7.245001	6.258585	9.270553	8.636495	7.654278	8.840814	10.996668	6.62511	9.345901	10.029667	8.484696	12.056456	7.488532	7.1071	8.264663	6.198872	8.367803	10.1694	9.99223	9.441861	6.909128	8.327976	7.362399	7.294016	8.320644	8.391213	6.638083	6.753895	8.555045	6.800868	8.242633	7.408255	10.684832	9.075126	8.496028	7.811535	6.637797	8.303778	6.295464	6.655907	7.431852	6.743439	6.709655	7.163837	6.87778	6.110609	8.818929	8.29036	7.272176	9.129523	10.53005	7.742423	8.140864	6.227998	7.067895	6.767601	7.026958	6.348063	5.727828	10.119513	5.948624	6.559449	8.750642	7.979765	7.45599	11.032991	6.530451	7.831112	9.503309	7.141499	6.901708	7.184234	7.417358	7.239731	6.48894	5.65374	11.903672	12.116858	6.444871	7.823147	7.258991	6.205578	6.726993	7.340163	8.464907	7.681027	6.057511	6.920867	6.131872	7.155675	6.381989	6.720238	7.141777	7.484036	7.191928	7.741392	6.100845	9.115985	8.432456	9.23142	10.883114	11.360882	9.930646	9.616413	8.17633	7.252836	7.419583	7.322023	6.57715	7.435711	9.497126	9.508912	12.297967	12.326712	11.053638	6.55047	7.061601	7.058869	6.940827	6.42911	8.340983	6.971612	7.090401	8.732648	6.501106	8.874906	8.415731	7.158353	6.493576	6.870861	11.420048	10.210828	10.340618	6.730599	6.407763	7.823016	7.155127	9.721529	6.491574	6.850259	6.354096	11.325397	10.129644	6.269423	9.317764	6.965939	11.265417	7.132994	7.161509	11.324777	6.646129	8.122575	8.508681	12.057889	6.315283	7.592693	6.269838	5.639043	6.430393	6.497517	7.410881	7.255762	9.891856	5.815688	8.117246	7.201396	5.983991	5.803877	9.993768	5.786752	7.457346	7.168639	6.269573	7.268271	6.984285	6.255073	7.369449	11.937206	9.117895	6.648632	9.951166	8.413354	6.208044	6.907311	5.262263	5.889799	10.268639	6.159182	7.598183	7.26798	10.298346	6.418289	7.414831	6.139467	5.333225	6.780875	10.725343	6.146742	8.207601	9.401997	8.427876	10.191471	7.686721	9.462331	7.313563	8.701969	7.140338	5.647301	8.938956	7.58383	6.414615	7.219391	6.736728	6.111615	8.439295	6.809047	6.119274	7.06471	7.700982	8.117778	7.875712
